event_id,event_time,campaign_id,user_id,event_type,amount
e00007231,2026-06-01 02:00:31,6886817,11537467,click,0
e00007232,2026-06-01 02:00:32,22723823,30870169,click,0
e00007233,2026-06-01 02:00:33,15073876,1758868,click,0
e00007234,2026-06-01 02:00:34,1130498,5543758,click,0
e00007235,2026-06-01 02:00:35,15184511,4652389,click,0
e00007236,2026-06-01 02:00:36,26852339,11451383,click,0
e00007237,2026-06-01 02:00:37,19129839,11908863,click,0
e00007238,2026-06-01 02:00:38,31772643,7010822,click,0
e00007239,2026-06-01 02:00:39,20817326,14010279,click,0
e00007240,2026-06-01 02:00:40,15654897,4667219,click,0
e00007241,2026-06-01 02:00:41,26945970,20078369,click,0
e00007242,2026-06-01 02:00:42,14102485,16331651,click,0
e00007243,2026-06-01 02:00:43,21640043,1682007,click,0
e00007244,2026-06-01 02:00:44,10474106,28495204,conversion,30000
e00007245,2026-06-01 02:00:45,9100693,332848,conversion,30000
e00007246,2026-06-01 02:00:46,27891651,17190376,click,0
e00007247,2026-06-01 02:00:47,10013589,14115256,click,0
e00007248,2026-06-01 02:00:48,13947795,29231667,click,0
e00007249,2026-06-01 02:00:49,6686701,8479200,click,0
e00007250,2026-06-01 02:00:50,3858764,18856067,click,0
e00007251,2026-06-01 02:00:51,12002431,8463437,click,0
e00007252,2026-06-01 02:00:52,10341182,28594541,click,0
e00007253,2026-06-01 02:00:53,28874676,10541095,click,0
e00007254,2026-06-01 02:00:54,12121528,30885545,click,0
e00007255,2026-06-01 02:00:55,3291799,27897226,click,0
e00007256,2026-06-01 02:00:56,17686799,21359151,click,0
e00007257,2026-06-01 02:00:57,28795043,30401439,click,0
e00007258,2026-06-01 02:00:58,28351001,15855349,click,0
e00007259,2026-06-01 02:00:59,15959620,23438936,click,0
e00007260,2026-06-01 02:01:00,31772643,21011855,click,0
e00007261,2026-06-01 02:01:01,8892341,18789775,click,0
e00007262,2026-06-01 02:01:02,20898401,25832266,click,0
e00007263,2026-06-01 02:01:03,6228543,18182571,click,0
e00007264,2026-06-01 02:01:04,30801593,3395362,click,0
e00007265,2026-06-01 02:01:05,1415896,28513323,click,0
e00007266,2026-06-01 02:01:06,23330022,18837371,click,0
e00007267,2026-06-01 02:01:07,11321105,11855943,click,0
e00007268,2026-06-01 02:01:08,6516505,20293693,click,0
e00007269,2026-06-01 02:01:09,32137193,5382780,click,0
e00007270,2026-06-01 02:01:10,15184511,6300513,click,0
e00007271,2026-06-01 02:01:11,9097339,13852964,click,0
e00007272,2026-06-01 02:01:12,4406179,29532606,click,0
e00007273,2026-06-01 02:01:13,9100690,31003848,click,0
e00007274,2026-06-01 02:01:14,26852339,15784538,click,0
e00007275,2026-06-01 02:01:15,8980571,685005,click,0
e00007276,2026-06-01 02:01:16,4800911,32119457,click,0
e00007277,2026-06-01 02:01:17,32135670,21691869,click,0
e00007278,2026-06-01 02:01:18,5686703,2947824,click,0
e00007279,2026-06-01 02:01:19,23288223,29687722,click,0
e00007280,2026-06-01 02:01:20,7686710,455672,click,0
e00007281,2026-06-01 02:01:21,19602309,7710439,click,0
e00007282,2026-06-01 02:01:22,716288,18216427,click,0
e00007283,2026-06-01 02:01:23,32009848,2222778,click,0
e00007284,2026-06-01 02:01:24,5044698,5786010,click,0
e00007285,2026-06-01 02:01:25,6686704,5029804,click,0
e00007286,2026-06-01 02:01:26,17314989,14001200,click,0
e00007287,2026-06-01 02:01:27,2576437,19223017,click,0
e00007288,2026-06-01 02:01:28,23852329,24756522,click,0
e00007289,2026-06-01 02:01:29,6686703,23503042,click,0
e00007290,2026-06-01 02:01:30,9097339,13953218,click,0
e00007291,2026-06-01 02:01:31,787943,26615668,click,0
e00007292,2026-06-01 02:01:32,9500303,7175640,click,0
e00007293,2026-06-01 02:01:33,22391321,23629432,click,0
e00007294,2026-06-01 02:01:34,24867560,27491903,click,0
e00007295,2026-06-01 02:01:35,26852338,30258797,click,0
e00007296,2026-06-01 02:01:36,10341182,19261631,click,0
e00007297,2026-06-01 02:01:37,30801593,30401581,click,0
e00007298,2026-06-01 02:01:38,10341182,878721,conversion,30000
e00007299,2026-06-01 02:01:39,10341182,21809261,click,0
e00007300,2026-06-01 02:01:40,3694556,22154928,click,0
e00007301,2026-06-01 02:01:41,29427842,5214509,click,0
e00007302,2026-06-01 02:01:42,8867068,25008903,click,0
e00007303,2026-06-01 02:01:43,13947795,16211408,click,0
e00007304,2026-06-01 02:01:44,497593,24473997,click,0
e00007305,2026-06-01 02:01:45,15398570,4929060,click,0
e00007306,2026-06-01 02:01:46,18975823,13869839,click,0
e00007307,2026-06-01 02:01:47,10123946,20500075,click,0
e00007308,2026-06-01 02:01:48,5544859,16337589,click,0
e00007309,2026-06-01 02:01:49,30729721,13202279,click,0
e00007310,2026-06-01 02:01:50,5177431,31672678,click,0
e00007311,2026-06-01 02:01:51,25998435,25262568,click,0
e00007312,2026-06-01 02:01:52,11387831,26564783,click,0
e00007313,2026-06-01 02:01:53,12700454,9036377,click,0
e00007314,2026-06-01 02:01:54,27321366,28595185,click,0
e00007315,2026-06-01 02:01:55,5700346,23366244,click,0
e00007316,2026-06-01 02:01:56,24316983,8243271,click,0
e00007317,2026-06-01 02:01:57,5044698,1095532,click,0
e00007318,2026-06-01 02:01:58,30729721,8226601,click,0
e00007319,2026-06-01 02:01:59,12042373,17209190,click,0
e00007320,2026-06-01 02:02:00,13365547,8848605,click,0
e00007321,2026-06-01 02:02:01,30491418,23012778,click,0
e00007322,2026-06-01 02:02:02,4814007,5279718,click,0
e00007323,2026-06-01 02:02:03,29427842,1103653,click,0
e00007324,2026-06-01 02:02:04,28874676,20092133,click,0
e00007325,2026-06-01 02:02:05,30801593,11842228,click,0
e00007326,2026-06-01 02:02:06,14661605,25813651,click,0
e00007327,2026-06-01 02:02:07,32368244,12478875,click,0
e00007328,2026-06-01 02:02:08,1130498,10076611,click,0
e00007329,2026-06-01 02:02:09,28874676,11304169,click,0
e00007330,2026-06-01 02:02:10,10341182,16323566,click,0
e00007331,2026-06-01 02:02:11,83677,30998101,click,0
e00007332,2026-06-01 02:02:12,12843318,16985885,click,0
e00007333,2026-06-01 02:02:13,17686799,15968215,click,0
e00007334,2026-06-01 02:02:14,13422843,24094019,click,0
e00007335,2026-06-01 02:02:15,13300124,24927167,click,0
e00007336,2026-06-01 02:02:16,12700454,5662780,click,0
e00007337,2026-06-01 02:02:17,787943,11342454,click,0
e00007338,2026-06-01 02:02:18,26534046,17549033,click,0
e00007339,2026-06-01 02:02:19,13422843,15514802,click,0
e00007340,2026-06-01 02:02:20,11938638,4904531,click,0
e00007341,2026-06-01 02:02:21,15959625,3380937,click,0
e00007342,2026-06-01 02:02:22,29427842,11195412,conversion,30000
e00007343,2026-06-01 02:02:23,946549,21969502,click,0
e00007344,2026-06-01 02:02:24,6686703,12289885,click,0
e00007345,2026-06-01 02:02:25,10321103,15968684,click,0
e00007346,2026-06-01 02:02:26,13422843,28208503,click,0
e00007347,2026-06-01 02:02:27,28795042,2919352,click,0
e00007348,2026-06-01 02:02:28,15184511,24426866,conversion,30000
e00007349,2026-06-01 02:02:29,30729721,18094365,click,0
e00007350,2026-06-01 02:02:30,17314989,22274266,click,0
e00007351,2026-06-01 02:02:31,29427842,14416862,click,0
e00007352,2026-06-01 02:02:32,30535894,18543998,click,0
e00007353,2026-06-01 02:02:33,26891650,14539026,click,0
e00007354,2026-06-01 02:02:34,12288258,30288312,click,0
e00007355,2026-06-01 02:02:35,27321366,21172291,click,0
e00007356,2026-06-01 02:02:36,21640043,27362725,click,0
e00007357,2026-06-01 02:02:37,20496139,26094849,click,0
e00007358,2026-06-01 02:02:38,8867068,6946754,click,0
e00007359,2026-06-01 02:02:39,6686701,9958313,click,0
e00007360,2026-06-01 02:02:40,12843317,10626982,click,0
e00007361,2026-06-01 02:02:41,17051292,22578923,click,0
e00007362,2026-06-01 02:02:42,7686710,18610683,click,0
e00007363,2026-06-01 02:02:43,10341182,30066495,click,0
e00007364,2026-06-01 02:02:44,2576437,2271748,click,0
e00007365,2026-06-01 02:02:45,30801593,28279831,click,0
e00007366,2026-06-01 02:02:46,15398570,29889957,click,0
e00007367,2026-06-01 02:02:47,5121534,26625426,click,0
e00007368,2026-06-01 02:02:48,32009848,16945566,click,0
e00007369,2026-06-01 02:02:49,7462178,11328618,click,0
e00007370,2026-06-01 02:02:50,29427842,13177541,click,0
e00007371,2026-06-01 02:02:51,28795042,7708023,click,0
e00007372,2026-06-01 02:02:52,7121544,28783544,click,0
e00007373,2026-06-01 02:02:53,9013587,31242801,click,0
e00007374,2026-06-01 02:02:54,18975823,21482200,click,0
e00007375,2026-06-01 02:02:55,7121544,27122670,click,0
e00007376,2026-06-01 02:02:56,6686701,29176779,click,0
e00007377,2026-06-01 02:02:57,26852339,32345075,click,0
e00007378,2026-06-01 02:02:58,14121532,864885,click,0
e00007379,2026-06-01 02:02:59,32323516,23168425,click,0
e00007380,2026-06-01 02:03:00,16823030,15534659,click,0
e00007381,2026-06-01 02:03:01,15398570,4203964,click,0
e00007382,2026-06-01 02:03:02,13365547,24044442,click,0
e00007383,2026-06-01 02:03:03,24867560,30303565,click,0
e00007384,2026-06-01 02:03:04,8407229,30404002,click,0
e00007385,2026-06-01 02:03:05,28795043,6452060,click,0
e00007386,2026-06-01 02:03:06,5061834,29997322,click,0
e00007387,2026-06-01 02:03:07,7061828,34754,click,0
e00007388,2026-06-01 02:03:08,15422821,17540600,click,0
e00007389,2026-06-01 02:03:09,16307476,6110852,click,0
e00007390,2026-06-01 02:03:10,26852339,15924649,click,0
e00007391,2026-06-01 02:03:11,18975823,15046811,click,0
e00007392,2026-06-01 02:03:12,9100693,4181882,click,0
e00007393,2026-06-01 02:03:13,15073876,29367142,click,0
e00007394,2026-06-01 02:03:14,23817046,16805881,click,0
e00007395,2026-06-01 02:03:15,28351001,21057118,click,0
e00007396,2026-06-01 02:03:16,14118031,27350232,click,0
e00007397,2026-06-01 02:03:17,21016759,21752054,click,0
e00007398,2026-06-01 02:03:18,2828357,23018275,click,0
e00007399,2026-06-01 02:03:19,15073876,9864345,click,0
e00007400,2026-06-01 02:03:20,9100693,13538838,click,0
e00007401,2026-06-01 02:03:21,20938751,24561924,click,0
e00007402,2026-06-01 02:03:22,7061828,16836611,click,0
e00007403,2026-06-01 02:03:23,17288254,30941377,click,0
e00007404,2026-06-01 02:03:24,31452108,13834777,click,0
e00007405,2026-06-01 02:03:25,17686799,15911978,click,0
e00007406,2026-06-01 02:03:26,6686701,12557377,conversion,30000
e00007407,2026-06-01 02:03:27,2390251,3326836,click,0
e00007408,2026-06-01 02:03:28,28729609,26841105,click,0
e00007409,2026-06-01 02:03:29,13661608,8018232,click,0
e00007410,2026-06-01 02:03:30,13458071,16401771,click,0
e00007411,2026-06-01 02:03:31,29614010,23970364,click,0
e00007412,2026-06-01 02:03:32,22451482,3728053,click,0
e00007413,2026-06-01 02:03:33,15398570,25764197,click,0
e00007414,2026-06-01 02:03:34,8710017,432121,click,0
e00007415,2026-06-01 02:03:35,27589150,26168078,click,0
e00007416,2026-06-01 02:03:36,19000595,23539877,click,0
e00007417,2026-06-01 02:03:37,24378636,28109608,click,0
e00007418,2026-06-01 02:03:38,32368244,31978270,click,0
e00007419,2026-06-01 02:03:39,12100671,25892544,click,0
e00007420,2026-06-01 02:03:40,30491418,6763931,click,0
e00007421,2026-06-01 02:03:41,19602309,104003,click,0
e00007422,2026-06-01 02:03:42,21257831,12268186,click,0
e00007423,2026-06-01 02:03:43,7061828,29814103,click,0
e00007424,2026-06-01 02:03:44,7686710,21839722,click,0
e00007425,2026-06-01 02:03:45,17288262,29192759,click,0
e00007426,2026-06-01 02:03:46,16922675,20826231,click,0
e00007427,2026-06-01 02:03:47,15398570,6778528,click,0
e00007428,2026-06-01 02:03:48,25998433,9001978,click,0
e00007429,2026-06-01 02:03:49,8403848,27368842,click,0
e00007430,2026-06-01 02:03:50,14661605,29871212,click,0
e00007431,2026-06-01 02:03:51,23346188,17189741,click,0
e00007432,2026-06-01 02:03:52,26874680,17302708,click,0
e00007433,2026-06-01 02:03:53,9100693,23982107,click,0
e00007434,2026-06-01 02:03:54,13422843,17695347,click,0
e00007435,2026-06-01 02:03:55,25419531,18539800,conversion,30000
e00007436,2026-06-01 02:03:56,2390251,28776155,click,0
e00007437,2026-06-01 02:03:57,2576437,31120394,click,0
e00007438,2026-06-01 02:03:58,28795042,11045609,click,0
e00007439,2026-06-01 02:03:59,9100693,30538192,click,0
e00007440,2026-06-01 02:04:00,10341182,20429234,click,0
e00007441,2026-06-01 02:04:01,15184511,4852005,conversion,30000
e00007442,2026-06-01 02:04:02,23852329,26977671,click,0
e00007443,2026-06-01 02:04:03,9100690,14399705,click,0
e00007444,2026-06-01 02:04:04,30491418,17135728,click,0
e00007445,2026-06-01 02:04:05,8407229,24014991,click,0
e00007446,2026-06-01 02:04:06,23377306,9203206,click,0
e00007447,2026-06-01 02:04:07,13661605,30776482,click,0
e00007448,2026-06-01 02:04:08,32368244,7160666,conversion,30000
e00007449,2026-06-01 02:04:09,28739284,11448287,click,0
e00007450,2026-06-01 02:04:10,8980584,30357785,click,0
e00007451,2026-06-01 02:04:11,9106407,3093533,click,0
e00007452,2026-06-01 02:04:12,28351001,29660757,click,0
e00007453,2026-06-01 02:04:13,12765785,28395884,click,0
e00007454,2026-06-01 02:04:14,30676243,14969919,click,0
e00007455,2026-06-01 02:04:15,14102485,7579622,click,0
e00007456,2026-06-01 02:04:16,25998432,23187101,click,0
e00007457,2026-06-01 02:04:17,20458055,3780445,click,0
e00007458,2026-06-01 02:04:18,30491418,2444559,click,0
e00007459,2026-06-01 02:04:19,27009860,17028584,click,0
e00007460,2026-06-01 02:04:20,31330666,31524205,click,0
e00007461,2026-06-01 02:04:21,5061834,21576036,click,0
e00007462,2026-06-01 02:04:22,22419532,17847511,click,0
e00007463,2026-06-01 02:04:23,16922675,5100305,click,0
e00007464,2026-06-01 02:04:24,17686799,15815586,click,0
e00007465,2026-06-01 02:04:25,24391301,10331864,click,0
e00007466,2026-06-01 02:04:26,83677,13635356,click,0
e00007467,2026-06-01 02:04:27,15654897,11345617,click,0
e00007468,2026-06-01 02:04:28,5061834,27419207,click,0
e00007469,2026-06-01 02:04:29,20640037,733379,click,0
e00007470,2026-06-01 02:04:30,5061834,12667925,click,0
e00007471,2026-06-01 02:04:31,15398570,17383683,click,0
e00007472,2026-06-01 02:04:32,20695010,274882,click,0
e00007473,2026-06-01 02:04:33,13289562,24316097,click,0
e00007474,2026-06-01 02:04:34,27321366,6938563,click,0
e00007475,2026-06-01 02:04:35,16922675,453550,click,0
e00007476,2026-06-01 02:04:36,6686701,9453680,click,0
e00007477,2026-06-01 02:04:37,5061834,7520836,click,0
e00007478,2026-06-01 02:04:38,17686799,16446083,click,0
e00007479,2026-06-01 02:04:39,17686799,10351538,click,0
e00007480,2026-06-01 02:04:40,29614011,5380339,click,0
e00007481,2026-06-01 02:04:41,29345613,28665646,click,0
e00007482,2026-06-01 02:04:42,15491650,29823944,click,0
e00007483,2026-06-01 02:04:43,26852339,22932242,click,0
e00007484,2026-06-01 02:04:44,2865314,29598050,click,0
e00007485,2026-06-01 02:04:45,22891668,9317072,click,0
e00007486,2026-06-01 02:04:46,8403848,7551254,click,0
e00007487,2026-06-01 02:04:47,9100692,7257145,click,0
e00007488,2026-06-01 02:04:48,15422821,30230040,click,0
e00007489,2026-06-01 02:04:49,23695013,10339594,click,0
e00007490,2026-06-01 02:04:50,6686701,10335015,click,0
e00007491,2026-06-01 02:04:51,31330666,12084338,click,0
e00007492,2026-06-01 02:04:52,27589150,26489641,click,0
e00007493,2026-06-01 02:04:53,14121532,16835498,click,0
e00007494,2026-06-01 02:04:54,14121532,27634304,click,0
e00007495,2026-06-01 02:04:55,30752994,10794904,click,0
e00007496,2026-06-01 02:04:56,30491418,21361680,click,0
e00007497,2026-06-01 02:04:57,17321082,1983793,click,0
e00007498,2026-06-01 02:04:58,10341182,10153341,click,0
e00007499,2026-06-01 02:04:59,2865314,30367130,click,0
e00007500,2026-06-01 02:05:00,28795042,31799943,conversion,30000
e00007501,2026-06-01 02:05:01,10474106,28464506,conversion,30000
e00007502,2026-06-01 02:05:02,17686799,18610944,click,0
e00007503,2026-06-01 02:05:03,21640043,29153389,click,0
e00007504,2026-06-01 02:05:04,28351001,17433867,click,0
e00007505,2026-06-01 02:05:05,5061834,30743819,click,0
e00007506,2026-06-01 02:05:06,13466843,7134736,click,0
e00007507,2026-06-01 02:05:07,10462151,25693342,click,0
e00007508,2026-06-01 02:05:08,289466,16333322,click,0
e00007509,2026-06-01 02:05:09,7121544,16139525,click,0
e00007510,2026-06-01 02:05:10,21016759,22694792,click,0
e00007511,2026-06-01 02:05:11,16294809,7587804,conversion,30000
e00007512,2026-06-01 02:05:12,5061834,5281642,click,0
e00007513,2026-06-01 02:05:13,24491616,13015233,conversion,30000
e00007514,2026-06-01 02:05:14,289466,28890615,click,0
e00007515,2026-06-01 02:05:15,23377306,23451267,click,0
e00007516,2026-06-01 02:05:16,32452111,31970214,click,0
e00007517,2026-06-01 02:05:17,5442463,3160587,click,0
e00007518,2026-06-01 02:05:18,4869922,21476241,click,0
e00007519,2026-06-01 02:05:19,15398570,5377901,click,0
e00007520,2026-06-01 02:05:20,4407386,30723132,click,0
e00007521,2026-06-01 02:05:21,10341182,3661756,click,0
e00007522,2026-06-01 02:05:22,17686799,12654796,click,0
e00007523,2026-06-01 02:05:23,28137208,24063254,click,0
e00007524,2026-06-01 02:05:24,32323516,18568538,click,0
e00007525,2026-06-01 02:05:25,9100690,28054966,click,0
e00007526,2026-06-01 02:05:26,24378636,3738191,conversion,30000
e00007527,2026-06-01 02:05:27,6686701,26654040,click,0
e00007528,2026-06-01 02:05:28,13422843,21206033,click,0
e00007529,2026-06-01 02:05:29,2736605,17445224,conversion,30000
e00007530,2026-06-01 02:05:30,1586481,3050478,click,0
e00007531,2026-06-01 02:05:31,2869134,26560120,click,0
e00007532,2026-06-01 02:05:32,5316929,20013465,click,0
e00007533,2026-06-01 02:05:33,22233130,13039239,click,0
e00007534,2026-06-01 02:05:34,25998432,25583092,click,0
e00007535,2026-06-01 02:05:35,28874676,533406,click,0
e00007536,2026-06-01 02:05:36,15398570,9328847,click,0
e00007537,2026-06-01 02:05:37,7121544,10115016,click,0
e00007538,2026-06-01 02:05:38,6513183,15835360,click,0
e00007539,2026-06-01 02:05:39,31772643,28709168,click,0
e00007540,2026-06-01 02:05:40,30801593,24695101,click,0
e00007541,2026-06-01 02:05:41,15398570,20829497,click,0
e00007542,2026-06-01 02:05:42,6336377,1383810,click,0
e00007543,2026-06-01 02:05:43,31772643,21236965,click,0
e00007544,2026-06-01 02:05:44,23852329,19637629,click,0
e00007545,2026-06-01 02:05:45,30881002,4252687,click,0
e00007546,2026-06-01 02:05:46,18898397,16871784,click,0
e00007547,2026-06-01 02:05:47,7686710,30941645,click,0
e00007548,2026-06-01 02:05:48,15184511,30392905,click,0
e00007549,2026-06-01 02:05:49,17686795,29532707,click,0
e00007550,2026-06-01 02:05:50,26891650,13408663,conversion,30000
e00007551,2026-06-01 02:05:51,27321366,30497929,click,0
e00007552,2026-06-01 02:05:52,10462151,19682714,conversion,30000
e00007553,2026-06-01 02:05:53,24126625,18617258,click,0
e00007554,2026-06-01 02:05:54,29427842,25942557,click,0
e00007555,2026-06-01 02:05:55,11772330,22146511,click,0
e00007556,2026-06-01 02:05:56,26998428,21630243,click,0
e00007557,2026-06-01 02:05:57,5177431,6346454,click,0
e00007558,2026-06-01 02:05:58,22274902,19783793,click,0
e00007559,2026-06-01 02:05:59,28351001,12198504,click,0
e00007560,2026-06-01 02:06:00,2828357,5023380,click,0
e00007561,2026-06-01 02:06:01,9106407,5280849,click,0
e00007562,2026-06-01 02:06:02,14458654,13806333,click,0
e00007563,2026-06-01 02:06:03,20717215,15172976,click,0
e00007564,2026-06-01 02:06:04,15654897,8771604,click,0
e00007565,2026-06-01 02:06:05,5781045,27139470,click,0
e00007566,2026-06-01 02:06:06,29862638,281040,click,0
e00007567,2026-06-01 02:06:07,4828346,19146429,click,0
e00007568,2026-06-01 02:06:08,7061828,23113092,click,0
e00007569,2026-06-01 02:06:09,31772643,26610079,click,0
e00007570,2026-06-01 02:06:10,29427842,5964122,click,0
e00007571,2026-06-01 02:06:11,31330666,16953449,click,0
e00007572,2026-06-01 02:06:12,12100671,1482961,click,0
e00007573,2026-06-01 02:06:13,7289590,2655524,click,0
e00007574,2026-06-01 02:06:14,20640037,14789053,click,0
e00007575,2026-06-01 02:06:15,23852329,1294477,click,0
e00007576,2026-06-01 02:06:16,4814007,30453079,click,0
e00007577,2026-06-01 02:06:17,4869922,214885,click,0
e00007578,2026-06-01 02:06:18,9100693,31410796,click,0
e00007579,2026-06-01 02:06:19,29513914,15582273,click,0
e00007580,2026-06-01 02:06:20,29614011,22809719,click,0
e00007581,2026-06-01 02:06:21,32452111,15756236,click,0
e00007582,2026-06-01 02:06:22,497593,498967,click,0
e00007583,2026-06-01 02:06:23,16922675,28093407,click,0
e00007584,2026-06-01 02:06:24,26389108,14978813,click,0
e00007585,2026-06-01 02:06:25,28031695,1548351,click,0
e00007586,2026-06-01 02:06:26,3892353,18897880,click,0
e00007587,2026-06-01 02:06:27,29614013,17654694,click,0
e00007588,2026-06-01 02:06:28,23852329,27790133,click,0
e00007589,2026-06-01 02:06:29,21830168,8471407,click,0
e00007590,2026-06-01 02:06:30,29427842,21457237,click,0
e00007591,2026-06-01 02:06:31,9700343,16702791,click,0
e00007592,2026-06-01 02:06:32,10245630,7097398,click,0
e00007593,2026-06-01 02:06:33,5061823,21778601,click,0
e00007594,2026-06-01 02:06:34,7877971,27176287,conversion,30000
e00007595,2026-06-01 02:06:35,32009848,8631129,click,0
e00007596,2026-06-01 02:06:36,9100690,18565574,click,0
e00007597,2026-06-01 02:06:37,24867560,26643385,click,0
e00007598,2026-06-01 02:06:38,20938751,25988314,click,0
e00007599,2026-06-01 02:06:39,17686799,23445665,click,0
e00007600,2026-06-01 02:06:40,17132183,18565404,click,0
e00007601,2026-06-01 02:06:41,28351001,11833465,click,0
e00007602,2026-06-01 02:06:42,14257845,19475582,click,0
e00007603,2026-06-01 02:06:43,31129939,8049543,click,0
e00007604,2026-06-01 02:06:44,13422843,31005293,click,0
e00007605,2026-06-01 02:06:45,6697149,16094803,click,0
e00007606,2026-06-01 02:06:46,32452111,28886157,click,0
e00007607,2026-06-01 02:06:47,6686701,7789110,click,0
e00007608,2026-06-01 02:06:48,10002432,13943279,click,0
e00007609,2026-06-01 02:06:49,13462158,21303501,click,0
e00007610,2026-06-01 02:06:50,28351001,21824589,click,0
e00007611,2026-06-01 02:06:51,9100691,1587504,conversion,30000
e00007612,2026-06-01 02:06:52,5743167,11587438,click,0
e00007613,2026-06-01 02:06:53,30491418,15467621,click,0
e00007614,2026-06-01 02:06:54,10245630,29203119,click,0
e00007615,2026-06-01 02:06:55,12100671,28366521,click,0
e00007616,2026-06-01 02:06:56,28739284,13503171,click,0
e00007617,2026-06-01 02:06:57,8892339,24972449,click,0
e00007618,2026-06-01 02:06:58,10341182,14196246,click,0
e00007619,2026-06-01 02:06:59,27589150,24347529,click,0
e00007620,2026-06-01 02:07:00,15184511,25186474,click,0
e00007621,2026-06-01 02:07:01,2865314,19251938,click,0
e00007622,2026-06-01 02:07:02,20377297,3948992,click,0
e00007623,2026-06-01 02:07:03,26852339,3560082,click,0
e00007624,2026-06-01 02:07:04,11097337,27282522,click,0
e00007625,2026-06-01 02:07:05,13365547,1367615,click,0
e00007626,2026-06-01 02:07:06,3313894,32183436,click,0
e00007627,2026-06-01 02:07:07,24843272,7381997,conversion,30000
e00007628,2026-06-01 02:07:08,6686704,17234453,click,0
e00007629,2026-06-01 02:07:09,20817326,18006274,click,0
e00007630,2026-06-01 02:07:10,7121544,28376508,click,0
e00007631,2026-06-01 02:07:11,18975823,14601660,click,0
e00007632,2026-06-01 02:07:12,7061828,11878950,click,0
e00007633,2026-06-01 02:07:13,6121534,8106305,click,0
e00007634,2026-06-01 02:07:14,29427842,4886912,click,0
e00007635,2026-06-01 02:07:15,22274902,1654979,click,0
e00007636,2026-06-01 02:07:16,28795042,6046672,click,0
e00007637,2026-06-01 02:07:17,26998428,21159611,click,0
e00007638,2026-06-01 02:07:18,24126625,24163650,click,0
e00007639,2026-06-01 02:07:19,2407403,29222442,click,0
e00007640,2026-06-01 02:07:20,19602309,2624190,click,0
e00007641,2026-06-01 02:07:21,4828346,26889229,click,0
e00007642,2026-06-01 02:07:22,20898401,12563330,click,0
e00007643,2026-06-01 02:07:23,8867068,31591051,click,0
e00007644,2026-06-01 02:07:24,9100693,6425687,click,0
e00007645,2026-06-01 02:07:25,17686799,13487640,click,0
e00007646,2026-06-01 02:07:26,6686701,2492236,click,0
e00007647,2026-06-01 02:07:27,11289564,21547472,click,0
e00007648,2026-06-01 02:07:28,9100692,17748119,click,0
e00007649,2026-06-01 02:07:29,20717215,20526859,click,0
e00007650,2026-06-01 02:07:30,19530182,29131472,click,0
e00007651,2026-06-01 02:07:31,15398570,20543063,click,0
e00007652,2026-06-01 02:07:32,10341182,19010892,click,0
e00007653,2026-06-01 02:07:33,28351001,9803093,click,0
e00007654,2026-06-01 02:07:34,5867090,4787175,click,0
e00007655,2026-06-01 02:07:35,11843320,25962382,conversion,30000
e00007656,2026-06-01 02:07:36,7289590,30223589,click,0
e00007657,2026-06-01 02:07:37,26998434,32405321,click,0
e00007658,2026-06-01 02:07:38,22431924,15089994,click,0
e00007659,2026-06-01 02:07:39,31772643,318729,click,0
e00007660,2026-06-01 02:07:40,8980571,25732380,click,0
e00007661,2026-06-01 02:07:41,32135670,1962346,click,0
e00007662,2026-06-01 02:07:42,6228543,6405804,click,0
e00007663,2026-06-01 02:07:43,14661605,16679499,click,0
e00007664,2026-06-01 02:07:44,497593,27169826,click,0
e00007665,2026-06-01 02:07:45,12843317,19284335,click,0
e00007666,2026-06-01 02:07:46,2407403,14970883,click,0
e00007667,2026-06-01 02:07:47,7892338,20758220,click,0
e00007668,2026-06-01 02:07:48,787943,20099550,click,0
e00007669,2026-06-01 02:07:49,30801593,7658304,click,0
e00007670,2026-06-01 02:07:50,408759,13257922,click,0
e00007671,2026-06-01 02:07:51,24378636,2011851,click,0
e00007672,2026-06-01 02:07:52,3877975,7217433,click,0
e00007673,2026-06-01 02:07:53,30801593,28371372,click,0
e00007674,2026-06-01 02:07:54,26383493,7633667,click,0
e00007675,2026-06-01 02:07:55,10341182,26490176,click,0
e00007676,2026-06-01 02:07:56,19530182,28270335,click,0
e00007677,2026-06-01 02:07:57,10341182,21610269,click,0
e00007678,2026-06-01 02:07:58,17686799,31488814,click,0
e00007679,2026-06-01 02:07:59,24321351,12022805,conversion,30000
e00007680,2026-06-01 02:08:00,12987593,25066606,click,0
e00007681,2026-06-01 02:08:01,28874676,28311521,click,0
e00007682,2026-06-01 02:08:02,4828346,31031342,click,0
e00007683,2026-06-01 02:08:03,25172774,22783567,click,0
e00007684,2026-06-01 02:08:04,27091104,6930638,click,0
e00007685,2026-06-01 02:08:05,5544859,1244056,conversion,30000
e00007686,2026-06-01 02:08:06,13166099,26837456,click,0
e00007687,2026-06-01 02:08:07,15654890,10696471,click,0
e00007688,2026-06-01 02:08:08,15959625,19321053,click,0
e00007689,2026-06-01 02:08:09,12121528,2463607,click,0
e00007690,2026-06-01 02:08:10,2869134,4588514,click,0
e00007691,2026-06-01 02:08:11,27589150,20766954,click,0
e00007692,2026-06-01 02:08:12,2390251,12261759,click,0
e00007693,2026-06-01 02:08:13,3144706,14707967,click,0
e00007694,2026-06-01 02:08:14,12947794,2353429,click,0
